,BUILT_FORM,TOTAL_FLOOR_AREA,FLOOR_HEIGHT,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,WINDOWS_DESCRIPTION,WALLS_DESCRIPTION,ROOF_DESCRIPTION,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,MULTI_GLAZE_PROPORTION,MAINHEAT_DESCRIPTION
5377,5,124.2,2.4,3,7.0,0,0,8,7.0,0.0,100.0,7
5378,4,71.0,2.42,3,4.0,0,3,8,2.0,0.0,100.0,7
5379,5,86.4,3.18,3,3.0,3,2,17,3.0,0.0,10.0,7
5380,4,90.0,2.3,3,5.0,0,1,9,5.0,0.0,100.0,26
5381,5,82.8,2.3,3,5.0,3,3,8,5.0,0.0,40.0,7
5382,0,148.9,2.3,3,7.0,0,25,15,7.0,1.0,100.0,7
5383,3,111.4,2.38,3,4.0,0,2,6,4.0,0.0,100.0,7
5384,4,141.9,2.9,3,7.0,0,16,4,7.0,0.0,100.0,7
5385,0,164.0,2.35,3,8.0,0,0,7,8.0,0.0,100.0,7
5386,3,81.0,2.77,3,6.0,0,12,14,6.0,2.0,100.0,7
5387,4,85.8,2.27,3,4.0,3,3,4,4.0,0.0,88.0,7
5388,5,58.88,2.6,3,3.0,0,3,7,3.0,0.0,100.0,7
5389,4,93.8,2.324,3,5.0,0,1,8,5.0,0.0,100.0,7
5390,5,100.3,2.4,3,4.0,0,3,4,4.0,0.0,100.0,7
5391,5,60.22,2.38,3,4.0,0,0,6,4.0,0.0,100.0,7
5392,0,131.8,2.3,3,9.0,0,0,8,9.0,0.0,100.0,7
5393,5,82.4,2.26,3,6.0,0,1,7,6.0,0.0,100.0,7
5394,3,67.2,2.4,3,3.0,0,25,4,3.0,1.0,100.0,7
5395,4,77.6,2.7,3,5.0,0,3,3,5.0,0.0,100.0,7
5396,4,58.84,2.39,3,4.0,0,0,6,4.0,0.0,100.0,7
5397,0,97.56,2.31,3,6.0,0,0,4,6.0,0.0,100.0,7
5398,4,61.97,2.61,3,5.0,0,16,4,5.0,0.0,100.0,7
5399,4,71.75,2.39,3,4.0,0,3,11,4.0,0.0,100.0,7
5400,4,77.1,2.23,3,6.0,0,15,15,6.0,0.0,100.0,11
5401,4,67.2,2.4,3,5.0,0,1,6,5.0,0.0,100.0,7
5402,3,68.4,2.45,3,4.0,0,3,8,4.0,0.0,100.0,7
5403,4,120.0,2.6,3,4.0,0,12,14,4.0,0.0,100.0,7
5404,4,36.9,2.3,3,2.0,0,3,6,2.0,0.0,100.0,7
5405,5,80.8,2.4,3,5.0,0,3,8,4.0,0.0,100.0,7
5406,3,93.25,2.43,3,5.0,0,1,13,5.0,0.0,100.0,7
5407,0,115.8,2.6,3,6.0,2,16,13,6.0,0.0,80.0,7
5408,5,79.94,2.46,3,5.0,0,16,9,5.0,1.0,100.0,7
5409,4,71.9,2.41,3,6.0,0,0,4,6.0,0.0,100.0,7
5410,3,99.1,2.45,3,4.0,0,16,3,4.0,0.0,100.0,7
5411,0,232.0,2.6,3,10.0,0,0,15,10.0,0.0,100.0,7
5412,4,85.94,2.75,3,5.0,2,16,6,5.0,0.0,90.0,7
5413,5,96.6,2.46,3,5.0,0,3,7,5.0,0.0,100.0,7
5414,4,95.06,2.79,3,4.0,3,16,14,4.0,0.0,89.0,7
5415,3,54.8,2.2,3,3.0,4,0,8,3.0,0.0,0.0,7
5416,3,164.5,2.8,3,7.0,0,2,2,7.0,0.0,100.0,7
5417,5,75.4,2.4,3,5.0,4,1,13,5.0,0.0,0.0,30
5418,5,87.6,2.4,3,5.0,0,3,8,5.0,0.0,100.0,7
5419,4,82.7,2.9,3,3.0,0,16,14,3.0,1.0,100.0,7
5420,5,85.25,2.21,3,4.0,4,27,7,4.0,1.0,0.0,7
5421,4,100.1,2.97,3,4.0,0,16,3,4.0,0.0,100.0,7
5422,5,101.7,2.61,3,5.0,3,16,3,5.0,2.0,45.0,7
5423,0,100.7,2.3,3,6.0,0,2,4,6.0,0.0,100.0,7
5424,4,206.9,2.4,3,6.0,0,3,13,6.0,1.0,100.0,7
5425,5,76.75,2.45,3,4.0,0,16,13,4.0,0.0,100.0,7
5426,5,73.94,2.4,3,5.0,0,1,6,5.0,0.0,100.0,7
5427,3,72.5,2.44,3,3.0,0,3,11,3.0,1.0,100.0,7
5428,3,64.6,2.83,3,3.0,0,16,7,3.0,0.0,100.0,7
5429,0,249.4,2.31,3,8.0,0,0,8,8.0,1.0,100.0,8
5430,4,76.06,2.6,3,5.0,0,12,3,5.0,0.0,100.0,7
5431,5,83.1,2.44,3,5.0,0,16,4,5.0,0.0,100.0,7
5432,4,95.7,2.35,3,5.0,0,3,6,5.0,0.0,100.0,7
5433,4,77.0,2.4,3,4.0,0,1,12,4.0,0.0,100.0,7
5434,0,120.3,2.4,3,7.0,0,0,8,7.0,0.0,100.0,7
5435,5,93.4,2.43,3,5.0,3,16,0,5.0,0.0,95.0,21
5436,5,84.06,2.36,3,4.0,0,0,6,4.0,0.0,100.0,7
5437,0,101.06,2.78,3,6.0,3,16,3,6.0,1.0,54.0,7
5438,5,90.0,2.61,3,5.0,0,3,8,5.0,0.0,100.0,7
5439,5,95.0,2.3,3,5.0,0,0,11,5.0,0.0,100.0,7
5440,5,110.75,2.5,3,6.0,0,1,14,6.0,1.0,100.0,7
5441,0,118.4,2.4,3,10.0,0,0,15,10.0,0.0,100.0,7
5442,0,164.0,2.2,3,5.0,0,0,7,5.0,0.0,100.0,7
5443,5,49.38,2.44,3,2.0,0,0,7,2.0,0.0,100.0,21
5444,0,108.1,2.36,3,6.0,0,1,14,6.0,0.0,100.0,7
5445,4,77.44,2.8,3,4.0,0,16,4,4.0,0.0,100.0,7
5446,0,131.4,2.31,3,7.0,0,0,11,7.0,0.0,100.0,7
5447,5,89.6,2.7,3,5.0,0,8,3,5.0,0.0,100.0,7
5448,5,147.8,2.3,3,7.0,0,1,4,7.0,0.0,100.0,7
5449,4,125.3,2.96,3,7.0,4,16,6,7.0,0.0,0.0,7
5450,0,140.6,2.31,3,6.0,0,0,6,6.0,0.0,100.0,7
5451,5,113.3,2.59,3,5.0,0,0,8,5.0,0.0,100.0,7
5452,2,38.5,2.3,3,2.0,0,0,15,2.0,0.0,100.0,21
5453,5,69.3,2.37,3,3.0,0,0,7,3.0,0.0,100.0,7
5454,3,71.0,2.41,3,4.0,4,3,4,4.0,0.0,0.0,7
5455,3,91.7,2.29,3,6.0,0,2,13,6.0,0.0,100.0,7
5456,0,123.0,2.44,3,5.0,0,1,11,5.0,0.0,100.0,7
5457,4,92.9,2.34,3,4.0,3,1,6,4.0,0.0,65.0,7
5458,5,80.8,2.3,3,5.0,0,3,7,5.0,0.0,100.0,7
5459,5,75.4,2.42,3,5.0,0,1,14,5.0,0.0,100.0,8
5460,5,78.1,2.36,3,4.0,0,3,8,4.0,0.0,100.0,7
5461,4,97.94,2.68,3,5.0,3,1,4,5.0,0.0,90.0,7
5462,5,93.9,2.39,3,5.0,0,3,4,5.0,0.0,100.0,7
5463,4,52.0,2.2,3,4.0,0,16,13,4.0,0.0,100.0,7
5464,4,87.7,2.43,3,5.0,0,16,3,5.0,0.0,100.0,7
5465,0,132.4,2.35,3,7.0,2,1,4,7.0,0.0,89.0,7
5466,4,92.5,2.44,3,5.0,3,16,4,5.0,0.0,90.0,7
5467,3,92.2,2.5,3,6.0,0,3,15,6.0,0.0,100.0,7
5468,4,78.0,2.42,3,4.0,0,3,4,4.0,0.0,100.0,7
5469,4,66.6,2.41,3,4.0,0,1,3,4.0,0.0,100.0,7
5470,3,50.75,2.43,3,4.0,0,0,4,4.0,0.0,100.0,7
5471,3,79.2,2.4,3,3.0,2,27,8,3.0,0.0,85.0,7
5472,3,99.1,2.2,3,6.0,0,3,14,6.0,0.0,100.0,7
5473,4,72.1,2.79,3,5.0,3,16,3,5.0,0.0,14.0,7
5474,4,62.6,2.41,1,3.0,0,1,4,3.0,0.0,100.0,7
5475,3,55.53,2.74,3,4.0,0,16,16,4.0,0.0,100.0,7
5476,5,126.2,2.4,3,7.0,0,3,4,7.0,0.0,100.0,7
5477,4,41.3,2.31,3,3.0,3,0,18,3.0,0.0,20.0,7
5478,4,194.2,2.04,3,9.0,3,12,3,9.0,2.0,10.0,7
5479,5,63.5,2.46,3,3.0,4,1,6,3.0,0.0,0.0,7
5480,3,68.3,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
5481,5,97.5,2.6,3,5.0,0,1,4,5.0,0.0,100.0,7
5482,5,202.5,3.05,3,8.0,0,16,3,8.0,1.0,100.0,7
5483,4,85.75,2.4,3,5.0,3,16,19,5.0,0.0,20.0,7
5484,4,117.1,2.3,3,5.0,0,1,1,5.0,0.0,100.0,7
5485,5,46.44,2.34,3,3.0,0,3,4,3.0,0.0,100.0,7
5486,5,91.25,2.5,3,5.0,2,1,4,5.0,0.0,90.0,7
5487,5,121.7,2.3,3,7.0,0,16,2,6.0,0.0,100.0,7
5488,5,70.8,2.367,3,5.0,0,0,8,5.0,0.0,100.0,7
5489,5,87.5,2.34,3,7.0,0,1,4,7.0,0.0,100.0,7
5490,2,42.6,2.38,3,2.0,4,25,15,2.0,0.0,0.0,21
5491,5,107.44,2.26,3,4.0,0,0,8,4.0,0.0,100.0,7
5492,0,110.06,2.51,3,6.0,0,3,4,6.0,0.0,100.0,7
5493,4,71.6,2.65,3,3.0,0,16,6,3.0,0.0,100.0,7
5494,0,84.25,2.46,3,5.0,0,1,7,5.0,0.0,100.0,1
5495,0,118.1,2.36,3,7.0,0,0,6,7.0,1.0,100.0,7
5496,4,90.4,2.9,3,5.0,0,16,6,5.0,2.0,100.0,7
5497,4,91.94,2.76,3,6.0,0,16,21,6.0,0.0,100.0,7
5498,4,56.62,2.71,3,4.0,0,3,0,4.0,0.0,100.0,7
5499,5,111.7,2.5,3,5.0,0,3,13,5.0,0.0,100.0,7
5500,5,95.44,2.4,3,5.0,0,16,0,5.0,0.0,100.0,7
5501,3,79.3,2.33,3,3.0,0,2,4,3.0,0.0,100.0,7
5502,5,109.7,2.5,3,5.0,3,1,4,5.0,0.0,27.0,7
5503,4,75.3,2.34,3,5.0,0,1,5,5.0,0.0,100.0,7
5504,5,61.0,2.46,3,3.0,0,3,6,3.0,0.0,100.0,7
5505,5,70.9,2.44,3,4.0,4,4,7,4.0,0.0,0.0,7
5506,5,78.8,2.58,3,4.0,2,16,5,4.0,0.0,85.0,7
5507,0,136.4,2.4,3,7.0,0,0,19,7.0,0.0,100.0,13
5508,4,100.6,2.35,3,5.0,0,0,6,5.0,0.0,100.0,7
5509,4,73.6,2.7,3,4.0,0,16,5,4.0,0.0,100.0,7
5510,4,59.28,2.37,3,3.0,0,1,4,3.0,0.0,100.0,7
5511,5,85.6,2.33,3,5.0,0,0,8,5.0,0.0,100.0,7
5512,0,90.6,2.26,3,5.0,0,3,8,5.0,0.0,100.0,7
5513,5,90.06,2.43,3,5.0,0,3,6,5.0,1.0,100.0,8
5514,5,115.6,2.6,3,5.0,3,16,11,5.0,0.0,20.0,7
5515,5,87.3,2.588,0,4.0,3,3,4,4.0,0.0,14.0,7
5516,4,100.25,2.85,3,8.0,0,1,3,8.0,1.0,100.0,7
5517,5,96.94,2.45,3,5.0,0,1,10,5.0,0.0,100.0,7
5518,0,93.7,2.24,3,7.0,0,0,4,7.0,0.0,100.0,7
5519,5,79.4,2.44,3,4.0,0,3,6,4.0,1.0,100.0,7
5520,4,91.75,2.77,3,5.0,0,1,6,5.0,0.0,100.0,7
5521,3,102.5,2.4,3,5.0,0,16,4,5.0,1.0,100.0,8
5522,4,59.53,2.41,3,3.0,0,1,6,3.0,0.0,100.0,29
5523,4,68.8,2.44,3,4.0,0,16,4,4.0,0.0,100.0,7
5524,3,194.8,2.4,3,6.0,0,0,7,6.0,1.0,100.0,7
5525,0,76.56,2.35,3,5.0,0,3,8,5.0,0.0,100.0,7
5526,4,62.97,2.3,3,3.0,0,0,6,3.0,0.0,100.0,7
5527,4,61.97,2.33,3,3.0,0,3,6,3.0,0.0,100.0,7
5528,4,40.34,2.33,3,2.0,0,3,6,2.0,0.0,100.0,7
5529,0,130.4,2.32,3,8.0,0,0,1,8.0,0.0,100.0,7
5530,4,55.88,2.33,3,3.0,0,0,13,3.0,0.0,100.0,7
5531,4,91.0,2.08,3,6.0,0,16,3,6.0,0.0,100.0,7
5532,0,76.8,2.35,3,4.0,0,25,4,4.0,0.0,100.0,35
5533,5,68.25,2.3,3,4.0,0,3,4,2.0,0.0,100.0,21
5534,1,69.2,2.57,3,3.0,0,11,15,3.0,0.0,100.0,21
5535,5,126.7,2.61,3,7.0,0,16,6,7.0,1.0,100.0,7
5536,4,83.2,2.88,3,4.0,0,1,6,4.0,0.0,100.0,7
5537,0,146.8,2.3,3,7.0,0,0,8,7.0,1.0,100.0,7
5538,4,87.2,2.3,3,5.0,0,3,14,5.0,0.0,100.0,7
5539,3,75.56,2.38,3,4.0,4,1,13,4.0,0.0,0.0,7
5540,4,100.1,2.3,3,6.0,0,16,2,5.0,0.0,100.0,7
5541,5,105.0,2.64,3,5.0,0,16,11,5.0,0.0,100.0,7
5542,5,85.3,2.31,3,4.0,0,0,8,4.0,0.0,100.0,7
5543,4,77.9,2.45,3,5.0,0,16,6,5.0,0.0,100.0,7
5544,5,68.25,2.35,3,4.0,0,1,4,4.0,0.0,100.0,7
5545,3,103.3,2.35,3,5.0,0,25,14,5.0,0.0,100.0,7
5546,4,50.0,2.5,3,3.0,0,0,8,3.0,0.0,100.0,7
5547,4,81.5,2.25,3,6.0,0,16,19,6.0,0.0,100.0,7
5548,0,123.3,2.34,3,7.0,0,3,8,7.0,1.0,100.0,7
5549,5,66.9,2.3,3,5.0,0,3,11,5.0,0.0,100.0,7
5550,5,103.75,2.44,3,6.0,0,3,4,6.0,1.0,100.0,7
5551,0,103.7,2.18,3,3.0,0,11,16,3.0,4.0,100.0,14
5552,3,90.25,2.445,3,3.0,3,1,14,3.0,0.0,90.0,7
5553,5,125.8,2.43,3,7.0,0,3,6,7.0,0.0,100.0,7
5554,3,85.4,2.6,3,4.0,0,3,19,4.0,0.0,100.0,7
5555,4,86.7,2.42,3,3.0,0,16,3,3.0,0.0,100.0,7
5556,3,58.25,2.44,3,3.0,0,21,3,3.0,0.0,100.0,7
5557,5,101.7,2.69,3,6.0,4,1,14,6.0,0.0,0.0,7
5558,5,70.1,2.51,3,5.0,3,1,19,5.0,0.0,90.0,7
5559,4,90.0,2.5,3,4.0,0,3,8,4.0,0.0,100.0,7
5560,5,93.2,2.44,3,6.0,0,3,6,6.0,0.0,100.0,7
5561,0,96.06,2.33,3,6.0,0,0,4,6.0,0.0,100.0,7
5562,4,83.5,2.3,3,5.0,0,1,17,5.0,0.0,100.0,7
5563,0,111.2,2.42,3,6.0,0,0,13,6.0,0.0,100.0,7
5564,5,111.06,2.45,3,6.0,0,25,6,6.0,0.0,100.0,7
5565,0,159.0,2.85,1,8.0,0,0,4,8.0,0.0,100.0,7
5566,5,74.9,2.4,3,4.0,0,1,6,4.0,0.0,100.0,7
5567,4,38.16,2.36,3,3.0,0,0,18,3.0,0.0,100.0,7
5568,0,112.7,2.3,3,7.0,0,0,7,7.0,0.0,100.0,7
5569,4,57.62,2.69,3,4.0,2,1,21,4.0,0.0,86.0,7
5570,5,113.6,2.43,3,5.0,0,3,6,5.0,0.0,100.0,7
5571,5,93.9,2.35,3,6.0,0,3,4,6.0,0.0,100.0,7
5572,5,84.1,2.43,3,4.0,0,25,7,4.0,0.0,100.0,21
5573,4,71.9,2.39,0,4.0,0,21,17,4.0,0.0,100.0,7
5574,4,237.8,2.73,1,10.0,3,16,13,10.0,1.0,52.0,7
5575,0,151.1,2.3,3,7.0,0,3,7,7.0,0.0,100.0,7
5576,3,86.0,2.4,3,5.0,0,1,4,5.0,0.0,100.0,7
5577,5,129.0,2.38,3,6.0,0,0,15,6.0,0.0,100.0,7
5578,1,51.56,2.38,3,3.0,0,0,4,3.0,0.0,100.0,7
5579,3,80.25,2.53,3,3.0,3,16,4,3.0,0.0,43.0,7
5580,5,149.4,2.6,3,6.0,2,16,3,6.0,0.0,90.0,7
5581,3,142.5,2.5,3,6.0,4,1,3,6.0,0.0,0.0,7
5582,3,82.0,2.26,3,5.0,3,1,14,5.0,0.0,95.0,7
5583,0,133.9,3.53,3,6.0,0,1,7,6.0,0.0,100.0,7
5584,4,111.7,2.4,3,5.0,0,3,8,5.0,0.0,100.0,7
5585,0,74.1,2.39,3,4.0,0,0,16,4.0,0.0,100.0,7
5586,0,75.1,2.4,3,4.0,0,3,7,4.0,0.0,100.0,7
5587,3,98.44,2.59,3,5.0,0,12,8,5.0,0.0,100.0,7
5588,5,77.4,2.3,3,5.0,0,0,11,5.0,0.0,100.0,7
5589,3,110.6,2.3,3,5.0,0,0,15,5.0,0.0,100.0,7
5590,5,101.5,2.6,3,6.0,0,16,9,6.0,0.0,100.0,7
5591,5,71.9,2.36,3,3.0,0,25,7,3.0,0.0,100.0,7
5592,5,70.4,2.45,3,5.0,0,0,15,5.0,0.0,100.0,7
5593,5,63.4,2.25,3,3.0,0,3,6,3.0,0.0,100.0,7
5594,2,80.94,2.15,3,4.0,0,16,19,4.0,0.0,100.0,7
5595,4,61.75,2.46,3,4.0,0,3,7,4.0,0.0,100.0,7
5596,4,66.1,2.32,3,4.0,0,0,6,3.0,0.0,100.0,7
5597,5,75.56,2.31,0,4.0,0,25,8,4.0,0.0,100.0,7
5598,5,68.8,2.5,3,4.0,0,3,9,4.0,0.0,100.0,7
5599,3,89.94,2.455,1,5.0,0,3,8,5.0,0.0,100.0,7
5600,0,71.0,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
5601,4,64.7,2.39,3,4.0,0,0,14,3.0,0.0,100.0,7
5602,3,86.2,2.2,3,5.0,0,3,11,5.0,0.0,100.0,7
5603,4,175.4,3.09,3,8.0,0,16,3,8.0,2.0,100.0,7
5604,4,84.75,2.75,3,5.0,0,0,15,5.0,0.0,100.0,7
5605,5,67.7,2.6,3,5.0,0,1,4,5.0,2.0,100.0,7
5606,0,89.06,2.44,3,4.0,0,3,7,4.0,1.0,100.0,21
5607,3,81.94,2.27,3,5.0,0,1,6,5.0,1.0,100.0,7
5608,0,127.5,2.28,3,8.0,0,0,19,8.0,1.0,100.0,7
5609,5,93.4,2.45,3,5.0,0,3,6,5.0,0.0,100.0,7
5610,4,80.4,2.5,3,4.0,4,16,3,4.0,0.0,0.0,7
5611,4,60.12,2.27,3,4.0,0,3,8,4.0,0.0,100.0,7
5612,0,108.94,2.49,3,5.0,0,1,16,5.0,0.0,100.0,7
5613,4,87.0,2.3,3,5.0,0,3,17,5.0,0.0,100.0,7
5614,4,70.25,2.42,3,5.0,3,1,3,5.0,1.0,80.0,7
5615,4,67.3,2.3,3,5.0,0,25,18,5.0,0.0,100.0,7
5616,5,99.8,2.4,3,5.0,0,1,9,5.0,0.0,100.0,7
5617,5,87.25,2.37,3,4.0,0,21,0,4.0,0.0,100.0,7
5618,0,78.0,2.3,3,5.0,0,3,6,5.0,0.0,100.0,7
5619,5,124.44,2.78,3,4.0,0,1,13,4.0,0.0,100.0,7
5620,0,190.6,3.09,3,8.0,0,0,4,8.0,0.0,100.0,7
5621,3,48.8,2.3,3,3.0,0,0,4,3.0,0.0,100.0,7
5622,5,108.2,2.5,3,6.0,0,16,3,6.0,0.0,100.0,7
5623,4,73.25,2.44,3,4.0,0,1,14,4.0,0.0,100.0,7
5624,0,125.4,2.25,3,9.0,0,0,19,7.0,1.0,100.0,7
5625,3,105.3,2.43,3,7.0,3,1,4,6.0,0.0,11.0,7
5626,5,79.8,2.45,3,4.0,0,3,4,4.0,0.0,100.0,7
5627,0,191.9,2.47,3,9.0,0,0,7,9.0,1.0,100.0,7
5628,4,70.4,2.25,3,4.0,0,0,8,4.0,0.0,100.0,7
5629,5,97.5,2.4,3,5.0,0,16,0,5.0,2.0,100.0,8
5630,4,118.06,2.44,3,5.0,0,0,11,5.0,0.0,100.0,7
5631,4,72.8,2.7,3,4.0,0,1,3,4.0,0.0,100.0,7
5632,5,75.5,2.58,3,4.0,0,3,12,4.0,0.0,100.0,7
5633,5,88.56,2.61,3,4.0,0,1,6,4.0,0.0,100.0,7
5634,0,214.5,3.0,3,10.0,0,1,3,10.0,1.0,100.0,7
5635,1,44.25,2.41,3,3.0,2,15,19,3.0,0.0,80.0,7
5636,4,35.84,2.4,3,4.0,0,16,7,4.0,0.0,100.0,7
5637,4,69.5,2.4,3,5.0,4,3,8,5.0,0.0,0.0,7
5638,5,70.06,2.26,3,4.0,0,3,4,4.0,0.0,100.0,7
5639,4,72.8,2.5,3,3.0,3,16,3,3.0,2.0,95.0,7
5640,5,67.8,2.5,3,5.0,0,16,7,5.0,0.0,100.0,7
5641,4,56.16,2.38,3,5.0,0,3,18,5.0,0.0,100.0,29
5642,5,123.9,2.46,3,6.0,3,1,7,6.0,0.0,80.0,7
5643,3,62.2,2.3,3,4.0,0,0,14,4.0,0.0,100.0,7
5644,5,46.78,2.38,3,4.0,0,0,6,4.0,0.0,100.0,7
5645,4,96.56,2.46,3,5.0,2,3,3,5.0,0.0,95.0,7
5646,5,53.8,2.33,3,3.0,0,0,15,3.0,0.0,100.0,7
5647,4,95.06,2.54,3,5.0,0,16,4,5.0,1.0,100.0,7
5648,0,89.5,2.31,3,4.0,0,3,2,4.0,0.0,100.0,7
5649,0,147.8,2.32,3,7.0,0,0,4,7.0,1.0,100.0,7
5650,4,104.8,2.8,3,7.0,4,1,6,5.0,0.0,0.0,7
5651,4,127.5,2.56,3,7.0,0,0,15,7.0,1.0,100.0,7
5652,5,71.4,2.6,3,3.0,0,16,6,3.0,0.0,100.0,7
5653,0,183.0,2.84,3,7.0,0,3,14,7.0,2.0,100.0,7
5654,5,92.6,2.2,3,6.0,0,0,19,6.0,0.0,100.0,7
5655,0,120.3,2.326,3,7.0,0,0,14,7.0,1.0,100.0,8
5656,5,71.56,2.35,3,5.0,0,25,4,5.0,0.0,100.0,7
5657,0,72.25,2.29,3,5.0,0,1,13,5.0,0.0,100.0,7
5658,5,87.5,2.6,3,5.0,0,3,8,5.0,0.0,100.0,7
5659,4,87.2,2.79,3,4.0,3,16,4,4.0,1.0,55.0,7
5660,3,60.9,2.4,3,4.0,0,0,4,4.0,0.0,100.0,7
5661,0,112.8,2.4,3,6.0,0,3,2,6.0,0.0,100.0,7
5662,0,177.0,2.84,3,9.0,0,16,4,9.0,0.0,100.0,7
5663,5,71.1,2.42,3,5.0,0,0,6,5.0,0.0,100.0,7
5664,4,79.9,2.36,3,4.0,0,21,9,4.0,0.0,100.0,7
5665,0,127.56,2.38,3,7.0,0,0,7,7.0,0.0,100.0,8
5666,4,73.44,2.33,3,5.0,0,3,6,5.0,0.0,100.0,21
5667,3,53.6,2.89,3,4.0,0,16,7,4.0,0.0,100.0,7
5668,4,106.0,2.7,3,6.0,0,16,12,6.0,2.0,100.0,7
5669,0,90.44,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
5670,5,107.56,2.5,3,4.0,3,16,6,4.0,0.0,25.0,7
5671,3,70.25,2.2,3,4.0,0,0,6,4.0,0.0,100.0,7
5672,3,106.1,2.57,3,5.0,2,16,11,5.0,0.0,95.0,7
5673,5,93.9,2.45,3,5.0,0,1,8,5.0,0.0,100.0,7
5674,4,77.3,2.3,3,4.0,0,21,4,4.0,0.0,100.0,7
5675,4,69.2,2.4,3,4.0,0,2,2,4.0,0.0,100.0,7
5676,4,80.3,2.58,3,5.0,0,3,7,5.0,0.0,100.0,7
5677,5,131.2,2.3,3,5.0,3,6,18,5.0,0.0,95.0,8
5678,4,71.0,2.55,3,4.0,2,16,4,4.0,0.0,90.0,7
5679,3,77.56,2.61,3,4.0,0,12,3,4.0,0.0,100.0,7
5680,5,97.94,2.32,3,5.0,0,0,7,5.0,0.0,100.0,7
5681,0,177.1,2.4,3,7.0,0,0,6,7.0,1.0,100.0,8
5682,3,77.4,2.4,3,5.0,0,1,4,5.0,0.0,100.0,7
5683,5,71.4,2.3,3,3.0,0,0,4,3.0,0.0,100.0,7
5684,5,85.25,2.35,3,4.0,0,0,13,2.0,0.0,100.0,21
5685,4,63.4,2.6,3,3.0,0,12,3,3.0,0.0,100.0,7
5686,5,61.38,2.58,3,5.0,0,1,13,5.0,0.0,100.0,7
5687,3,92.0,2.3,3,6.0,0,21,3,6.0,0.0,100.0,7
5688,4,66.5,2.4,3,3.0,0,1,13,3.0,0.0,100.0,7
5689,0,72.1,2.32,3,4.0,0,0,8,4.0,0.0,100.0,7
5690,4,87.4,2.57,3,6.0,0,16,3,6.0,1.0,100.0,7
5691,0,128.8,2.35,3,5.0,0,0,4,5.0,1.0,100.0,8
5692,3,97.5,2.4,3,4.0,0,0,7,4.0,0.0,100.0,7
5693,5,61.53,2.36,3,4.0,0,1,4,4.0,0.0,100.0,7
5694,5,87.56,2.48,3,4.0,4,16,4,4.0,0.0,0.0,7
5695,0,77.94,2.25,3,4.0,0,0,15,4.0,0.0,100.0,7
5696,4,65.5,2.58,3,5.0,0,3,3,5.0,0.0,100.0,7
5697,5,69.1,2.4,3,4.0,0,0,12,4.0,0.0,100.0,7
5698,0,131.5,2.36,3,6.0,0,0,4,6.0,0.0,100.0,7
5699,5,55.72,2.38,3,4.0,0,0,6,4.0,0.0,100.0,7
5700,3,76.5,2.46,3,4.0,0,3,4,4.0,0.0,100.0,7
5701,4,109.4,2.28,3,5.0,0,3,7,5.0,0.0,100.0,7
5702,5,89.75,2.29,3,5.0,3,1,14,5.0,0.0,67.0,7
5703,0,157.8,2.3,3,6.0,0,0,6,6.0,0.0,100.0,7
5704,0,85.5,2.44,3,5.0,0,3,16,5.0,1.0,100.0,7
5705,4,84.0,2.46,3,4.0,0,1,0,4.0,0.0,100.0,7
5706,5,82.0,2.5,3,5.0,0,1,13,5.0,0.0,100.0,7
5707,4,71.25,2.4,3,4.0,0,1,4,4.0,0.0,100.0,7
5708,4,92.4,2.4,3,5.0,0,2,2,5.0,0.0,100.0,7
5709,4,66.5,2.53,3,4.0,3,1,2,4.0,0.0,80.0,7
5710,3,62.4,2.54,3,4.0,0,3,8,4.0,0.0,100.0,7
5711,3,58.62,2.47,3,3.0,0,1,14,3.0,0.0,100.0,7
5712,4,76.0,2.48,3,4.0,0,16,7,4.0,0.0,100.0,7
5713,4,80.9,2.31,3,4.0,0,2,6,4.0,0.0,100.0,7
5714,4,73.5,2.4,3,4.0,0,3,8,4.0,0.0,100.0,7
5715,0,74.75,2.3,3,4.0,0,0,4,4.0,0.0,100.0,7
5716,3,84.4,2.39,3,6.0,0,1,3,6.0,0.0,100.0,7
5717,4,51.84,2.35,3,3.0,0,0,4,3.0,0.0,100.0,7
5718,4,34.1,2.15,3,5.0,0,0,19,5.0,0.0,100.0,8
5719,1,108.0,2.4,3,3.0,0,12,3,3.0,0.0,100.0,7
5720,4,117.4,2.4,3,4.0,0,1,6,4.0,1.0,100.0,7
5721,3,320.0,2.65,3,6.0,0,13,13,6.0,0.0,100.0,7
5722,4,79.2,2.3,3,5.0,0,1,14,4.0,0.0,100.0,35
5723,4,84.1,2.29,3,5.0,0,3,0,5.0,0.0,100.0,7
5724,4,92.25,2.77,3,5.0,0,16,14,5.0,0.0,100.0,7
5725,5,65.56,2.42,3,3.0,3,3,7,3.0,0.0,60.0,7
5726,4,81.7,2.3,3,5.0,0,0,15,5.0,0.0,100.0,7
5727,4,64.6,2.32,3,3.0,0,25,4,3.0,0.0,100.0,7
5728,0,179.1,2.3,3,10.0,0,0,4,10.0,1.0,100.0,7
5729,1,49.75,2.3,3,2.0,0,0,13,2.0,0.0,100.0,7
5730,5,125.8,2.4,3,7.0,0,0,4,7.0,0.0,100.0,7
